---------------------------------------------------------------------------------------------------------------
Report log for 05-01-2017 for Unit ID 705392
---------------------------------------------------------------------------------------------------------------
000: ? 2017/01/05 11:48:34, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 1, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/04/18 10:22:07, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 317, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/04/18 10:22:56, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 317, MSN: 2, Max X:-26, Max Y:-9, Max Z:0, Start Speed:27, End Speed:20, Timer:1920
000: ? 2017/04/18 10:25:02, (0x09)U2H.MANEUVER -  Accelerate while in turn (41), Strength:3, SSN: 317, MSN: 3, Max X:24, Max Y:25, Max Z:0, Start Speed:11, End Speed:23, Timer:1280
000: ? 2017/04/18 10:26:59, (0x09)U2H.MANEUVER -  Braking while exiting turn (77), Strength:3, SSN: 317, MSN: 4, Max X:-11, Max Y:-41, Max Z:0, Start Speed:20, End Speed:14, Timer:3400
000: ? 2017/04/18 10:31:14, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 317, MSN: 5, Max X:-31, Max Y:0, Max Z:0, Start Speed:100, End Speed:61, Timer:2800
000: ? 2017/04/18 10:31:15, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 317, MSN: 6, Max X:-25, Max Y:0, Max Z:0, Start Speed:61, End Speed:54, Timer:800
000: ? 2017/04/18 10:33:44, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 317, MSN: 7, Max X:-22, Max Y:-4, Max Z:0, Start Speed:18, End Speed:8, Timer:1200
000: ? 2017/04/18 10:39:48, (0x09)U2H.MANEUVER -  Speed event START (65530), Strength:2, SSN: 317, MSN: 8, Max X:0, Max Y:0, Max Z:0, Start Speed:131, End Speed:0, Timer:0
000: ? 2017/04/18 10:40:09, (0x09)U2H.MANEUVER -  Speed event END (65529), Strength:2, SSN: 317, MSN: 9, Max X:0, Max Y:0, Max Z:0, Start Speed:0, End Speed:135, Timer:0
000: ? 2017/04/18 10:45:54, (0x09)U2H.MANEUVER -  Speed event START (65530), Strength:2, SSN: 317, MSN: 10, Max X:0, Max Y:0, Max Z:0, Start Speed:130, End Speed:0, Timer:0
000: ? 2017/04/18 10:45:57, (0x09)U2H.MANEUVER -  Speed event END (65529), Strength:2, SSN: 317, MSN: 11, Max X:0, Max Y:0, Max Z:0, Start Speed:0, End Speed:132, Timer:0
000: ? 2017/04/18 10:47:24, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 317, MSN: 12, Max X:-35, Max Y:1, Max Z:0, Start Speed:102, End Speed:92, Timer:880
000: ? 2017/04/18 10:49:42, (0x09)U2H.MANEUVER -  Speed event START (65530), Strength:2, SSN: 317, MSN: 13, Max X:0, Max Y:0, Max Z:0, Start Speed:133, End Speed:0, Timer:0
000: ? 2017/04/18 10:50:56, (0x09)U2H.MANEUVER -  Speed event END (65529), Strength:2, SSN: 317, MSN: 14, Max X:0, Max Y:0, Max Z:0, Start Speed:0, End Speed:145, Timer:0
000: ? 2017/04/18 10:53:41, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 317, MSN: 15, Max X:-25, Max Y:9, Max Z:0, Start Speed:77, End Speed:57, Timer:1480
000: ? 2017/04/18 10:53:45, (0x09)U2H.MANEUVER -  Braking into turn (35), Strength:3, SSN: 317, MSN: 16, Max X:-28, Max Y:32, Max Z:0, Start Speed:57, End Speed:29, Timer:3154
000: ? 2017/04/18 10:53:52, (0x09)U2H.MANEUVER -  Turning (55), Strength:1, SSN: 317, MSN: 17, Max X:2, Max Y:-27, Max Z:0, Start Speed:33, End Speed:34, Timer:1440
000: ? 2017/04/18 10:53:57, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (69), Strength:3, SSN: 317, MSN: 18, Max X:13, Max Y:40, Max Z:0, Start Speed:33, End Speed:40, Timer:1321
000: ? 2017/04/18 10:54:44, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:1, SSN: 317, MSN: 20, Max X:27, Max Y:-8, Max Z:0, Start Speed:29, End Speed:41, Timer:1960
000: ? 2017/04/18 10:55:33, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 317, MSN: 21, Max X:-54, Max Y:3, Max Z:0, Start Speed:65, End Speed:10, Timer:3400
000: ? 2017/04/18 10:55:46, (0x09)U2H.MANEUVER -  Accelerate while in turn (43), Strength:3, SSN: 317, MSN: 22, Max X:16, Max Y:-44, Max Z:0, Start Speed:21, End Speed:32, Timer:3882
000: ? 2017/04/18 10:55:47, (0x09)U2H.MANEUVER -  Accelerate while in turn (41), Strength:3, SSN: 317, MSN: 23, Max X:22, Max Y:39, Max Z:0, Start Speed:32, End Speed:38, Timer:1636
000: ? 2017/04/18 10:56:21, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 317, MSN: 24, Max X:-4, Max Y:-49, Max Z:0, Start Speed:30, End Speed:27, Timer:3320
000: ? 2017/04/18 10:56:24, (0x09)U2H.MANEUVER -  Accelerate while in turn (41), Strength:3, SSN: 317, MSN: 25, Max X:10, Max Y:33, Max Z:0, Start Speed:27, End Speed:32, Timer:2399
000: ? 2017/04/18 10:57:03, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 317, MSN: 26, Max X:-23, Max Y:6, Max Z:0, Start Speed:77, End Speed:66, Timer:1000
000: ? 2017/04/18 10:57:06, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 317, MSN: 27, Max X:-25, Max Y:9, Max Z:0, Start Speed:66, End Speed:51, Timer:1321
000: ? 2017/04/18 10:57:09, (0x09)U2H.MANEUVER -  Sudden brake in turn (50), Strength:3, SSN: 317, MSN: 28, Max X:-15, Max Y:35, Max Z:0, Start Speed:40, End Speed:34, Timer:1080
000: ? 2017/04/18 10:57:12, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 317, MSN: 29, Max X:-12, Max Y:-66, Max Z:0, Start Speed:34, End Speed:28, Timer:2120
000: ? 2017/04/18 10:58:03, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 317, MSN: 30, Max X:7, Max Y:-46, Max Z:0, Start Speed:30, End Speed:33, Timer:3160
000: ? 2017/04/18 10:59:13, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 317, MSN: 31, Max X:1, Max Y:-49, Max Z:0, Start Speed:21, End Speed:22, Timer:3000
000: ? 2017/04/18 10:59:49, (0x09)U2H.MANEUVER -  Sudden brake in turn (50), Strength:3, SSN: 317, MSN: 32, Max X:-18, Max Y:34, Max Z:0, Start Speed:38, End Speed:31, Timer:2240
000: ? 2017/04/18 10:59:51, (0x09)U2H.MANEUVER -  Turning (53), Strength:3, SSN: 317, MSN: 33, Max X:5, Max Y:42, Max Z:0, Start Speed:31, End Speed:33, Timer:1400
000: ? 2017/04/18 11:00:25, (0x09)U2H.MANEUVER -  Braking into turn (35), Strength:3, SSN: 317, MSN: 34, Max X:-18, Max Y:38, Max Z:0, Start Speed:42, End Speed:22, Timer:3200
000: ? 2017/04/18 11:04:28, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 317, MSN: 35, Valid GPS Samples:2532, Max Y:0, Avg. Voltage On:0, No Motion Timer:67, Distance: 458, Max Voltage:0
000: ? 2017/04/18 15:47:00, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 318, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/04/18 15:47:43, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 318, MSN: 2, Valid GPS Samples:43, Max Y:0, Avg. Voltage On:0, No Motion Timer:0, Distance: 4, Max Voltage:0
000: ? 2017/04/18 15:48:12, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 319, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/04/18 15:48:38, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 319, MSN: 2, Valid GPS Samples:27, Max Y:0, Avg. Voltage On:0, No Motion Timer:0, Distance: 1, Max Voltage:0
000: ? 2017/04/18 15:49:13, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 320, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/04/18 15:50:10, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 320, MSN: 2, Valid GPS Samples:59, Max Y:0, Avg. Voltage On:0, No Motion Timer:10, Distance: 1, Max Voltage:0
000: ? 2017/04/18 17:43:16, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 321, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/04/18 17:46:02, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 321, MSN: 2, Max X:-30, Max Y:7, Max Z:0, Start Speed:23, End Speed:11, Timer:2519
000: ? 2017/04/18 17:47:17, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 321, MSN: 3, Max X:-25, Max Y:8, Max Z:0, Start Speed:71, End Speed:61, Timer:1560
000: ? 2017/04/18 17:47:43, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 321, MSN: 4, Max X:-1, Max Y:-49, Max Z:0, Start Speed:24, End Speed:24, Timer:2000
000: ? 2017/04/18 17:47:47, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (69), Strength:3, SSN: 321, MSN: 5, Max X:15, Max Y:35, Max Z:0, Start Speed:29, End Speed:36, Timer:1600
000: ? 2017/04/18 17:48:27, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 321, MSN: 6, Max X:-36, Max Y:0, Max Z:0, Start Speed:42, End Speed:6, Timer:3601
000: ? 2017/04/18 17:49:04, (0x09)U2H.MANEUVER -  Accelerate while in turn (43), Strength:3, SSN: 321, MSN: 7, Max X:10, Max Y:-39, Max Z:0, Start Speed:23, End Speed:27, Timer:2000
000: ? 2017/04/18 17:49:48, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 321, MSN: 8, Max X:-37, Max Y:11, Max Z:0, Start Speed:90, End Speed:7, Timer:11279
000: ? 2017/04/18 17:49:57, (0x09)U2H.MANEUVER -  Sudden brake in turn (49), Strength:3, SSN: 321, MSN: 9, Max X:-13, Max Y:-44, Max Z:0, Start Speed:25, End Speed:21, Timer:2241
000: ? 2017/04/18 17:50:26, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 321, MSN: 10, Max X:-42, Max Y:7, Max Z:0, Start Speed:71, End Speed:34, Timer:4601
000: ? 2017/04/18 17:50:31, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 321, MSN: 11, Max X:-1, Max Y:-43, Max Z:0, Start Speed:30, End Speed:29, Timer:3239
000: ? 2017/04/18 17:51:21, (0x09)U2H.MANEUVER -  Braking into turn (35), Strength:3, SSN: 321, MSN: 12, Max X:-29, Max Y:20, Max Z:0, Start Speed:81, End Speed:40, Timer:4203
000: ? 2017/04/18 17:52:30, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 321, MSN: 13, Max X:-44, Max Y:5, Max Z:0, Start Speed:18, End Speed:2, Timer:1212
000: ? 2017/04/18 17:52:33, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:1, SSN: 321, MSN: 14, Max X:23, Max Y:10, Max Z:0, Start Speed:2, End Speed:19, Timer:2240
000: ? 2017/04/18 17:52:41, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 321, MSN: 15, Max X:6, Max Y:-35, Max Z:0, Start Speed:29, End Speed:38, Timer:5360
000: ? 2017/04/18 17:52:46, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 321, MSN: 16, Max X:0, Max Y:-38, Max Z:0, Start Speed:38, End Speed:38, Timer:4320
000: ? 2017/04/18 17:54:22, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 321, MSN: 17, Max X:-33, Max Y:-7, Max Z:0, Start Speed:78, End Speed:27, Timer:6319
000: ? 2017/04/18 17:58:44, (0x09)U2H.MANEUVER -  Speed event START (65530), Strength:2, SSN: 321, MSN: 18, Max X:0, Max Y:0, Max Z:0, Start Speed:132, End Speed:0, Timer:0
000: ? 2017/04/18 17:59:30, (0x09)U2H.MANEUVER -  Speed event END (65529), Strength:2, SSN: 321, MSN: 19, Max X:0, Max Y:0, Max Z:0, Start Speed:0, End Speed:136, Timer:0
000: ? 2017/04/18 18:03:13, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 321, MSN: 21, Max X:-43, Max Y:-5, Max Z:0, Start Speed:21, End Speed:12, Timer:1160
000: ? 2017/04/18 18:03:18, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:1, SSN: 321, MSN: 22, Max X:24, Max Y:4, Max Z:0, Start Speed:12, End Speed:22, Timer:1641
000: ? 2017/04/18 18:04:52, (0x09)U2H.MANEUVER -  Speed event START (65530), Strength:2, SSN: 321, MSN: 23, Max X:0, Max Y:0, Max Z:0, Start Speed:130, End Speed:0, Timer:0
000: ? 2017/04/18 18:04:59, (0x09)U2H.MANEUVER -  Speed event END (65529), Strength:2, SSN: 321, MSN: 24, Max X:0, Max Y:0, Max Z:0, Start Speed:0, End Speed:133, Timer:0
000: ? 2017/04/18 18:14:07, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 321, MSN: 25, Max X:-34, Max Y:-11, Max Z:0, Start Speed:64, End Speed:50, Timer:1240
000: ? 2017/04/18 18:15:02, (0x09)U2H.MANEUVER -  Turning (53), Strength:1, SSN: 321, MSN: 26, Max X:2, Max Y:23, Max Z:0, Start Speed:37, End Speed:40, Timer:1680
000: ? 2017/04/18 18:15:07, (0x09)U2H.MANEUVER -  Turning (53), Strength:1, SSN: 321, MSN: 27, Max X:5, Max Y:26, Max Z:0, Start Speed:42, End Speed:49, Timer:2280
000: ? 2017/04/18 18:17:28, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 321, MSN: 28, Max X:-32, Max Y:4, Max Z:0, Start Speed:22, End Speed:6, Timer:1599
000: ? 2017/04/18 18:18:09, (0x09)U2H.MANEUVER -  Accelerate while in turn (41), Strength:1, SSN: 321, MSN: 29, Max X:14, Max Y:24, Max Z:0, Start Speed:23, End Speed:30, Timer:1281
000: ? 2017/04/18 18:18:39, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 321, MSN: 30, Max X:-34, Max Y:15, Max Z:0, Start Speed:42, End Speed:26, Timer:1420
000: ? 2017/04/18 18:19:07, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 321, MSN: 31, Max X:-35, Max Y:-6, Max Z:0, Start Speed:29, End Speed:5, Timer:2679
000: ? 2017/04/18 18:20:25, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:1, SSN: 321, MSN: 32, Max X:24, Max Y:0, Max Z:0, Start Speed:3, End Speed:16, Timer:1760
000: ? 2017/04/18 18:20:30, (0x09)U2H.MANEUVER -  Accelerate while in turn (43), Strength:1, SSN: 321, MSN: 33, Max X:19, Max Y:-24, Max Z:0, Start Speed:14, End Speed:29, Timer:2159
000: ? 2017/04/18 18:21:05, (0x09)U2H.MANEUVER -  Accelerate into turn (23), Strength:1, SSN: 321, MSN: 34, Max X:19, Max Y:12, Max Z:0, Start Speed:8, End Speed:25, Timer:1601
000: ? 2017/04/18 18:22:13, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 321, MSN: 35, Valid GPS Samples:2330, Max Y:0, Avg. Voltage On:0, No Motion Timer:15, Distance: 461, Max Voltage:0
---------------------------------------------------------------------------------------------------------------
---------------------------------------------------------------------------------------------------------------
Report log for 19-04-2017 for Unit ID 705392
---------------------------------------------------------------------------------------------------------------
000: ? 2017/04/19 07:09:22, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 322, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/04/19 07:12:10, (0x09)U2H.MANEUVER -  Sudden brake in turn (49), Strength:1, SSN: 322, MSN: 2, Max X:-13, Max Y:-25, Max Z:0, Start Speed:20, End Speed:17, Timer:1360
000: ? 2017/04/19 07:12:14, (0x09)U2H.MANEUVER -  Sudden brake in turn (49), Strength:1, SSN: 322, MSN: 3, Max X:-8, Max Y:-22, Max Z:0, Start Speed:15, End Speed:12, Timer:1159
000: ? 2017/04/19 07:12:49, (0x09)U2H.MANEUVER -  Turning (53), Strength:3, SSN: 322, MSN: 4, Max X:6, Max Y:38, Max Z:0, Start Speed:25, End Speed:28, Timer:1920
000: ? 2017/04/19 07:14:43, (0x09)U2H.MANEUVER -  Sudden brake in turn (49), Strength:3, SSN: 322, MSN: 5, Max X:-16, Max Y:-39, Max Z:0, Start Speed:41, End Speed:25, Timer:3640
000: ? 2017/04/19 07:25:05, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 322, MSN: 7, Max X:-23, Max Y:-2, Max Z:0, Start Speed:91, End Speed:78, Timer:2240
000: ? 2017/04/19 07:28:22, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 322, MSN: 8, Valid GPS Samples:1078, Max Y:0, Avg. Voltage On:0, No Motion Timer:50, Distance: 201, Max Voltage:0
000: ? 2017/04/19 07:28:38, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 323, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/04/19 07:30:41, (0x09)U2H.MANEUVER -  Turning (55), Strength:1, SSN: 323, MSN: 2, Max X:-5, Max Y:-26, Max Z:0, Start Speed:110, End Speed:102, Timer:4799
000: ? 2017/04/19 07:31:51, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 323, MSN: 3, Max X:-20, Max Y:-7, Max Z:0, Start Speed:127, End Speed:121, Timer:2310
000: ? 2017/04/19 07:34:27, (0x09)U2H.MANEUVER -  Speed event START (65530), Strength:2, SSN: 323, MSN: 4, Max X:0, Max Y:0, Max Z:0, Start Speed:130, End Speed:0, Timer:0
000: ? 2017/04/19 07:34:35, (0x09)U2H.MANEUVER -  Speed event END (65529), Strength:2, SSN: 323, MSN: 5, Max X:0, Max Y:0, Max Z:0, Start Speed:0, End Speed:133, Timer:0
000: ? 2017/04/19 07:38:13, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 323, MSN: 6, Max X:-26, Max Y:0, Max Z:0, Start Speed:89, End Speed:71, Timer:2161
000: ? 2017/04/19 07:38:17, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 323, MSN: 7, Max X:-37, Max Y:12, Max Z:0, Start Speed:71, End Speed:57, Timer:3328
000: ? 2017/04/19 07:38:25, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:1, SSN: 323, MSN: 8, Max X:23, Max Y:7, Max Z:0, Start Speed:18, End Speed:32, Timer:1115
000: ? 2017/04/19 07:38:29, (0x09)U2H.MANEUVER -  Turning (55), Strength:1, SSN: 323, MSN: 9, Max X:0, Max Y:-33, Max Z:0, Start Speed:32, End Speed:33, Timer:2880
000: ? 2017/04/19 07:38:34, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (69), Strength:3, SSN: 323, MSN: 10, Max X:24, Max Y:35, Max Z:0, Start Speed:31, End Speed:36, Timer:2800
000: ? 2017/04/19 07:42:15, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:1, SSN: 323, MSN: 11, Max X:20, Max Y:-7, Max Z:0, Start Speed:40, End Speed:52, Timer:2361
000: ? 2017/04/19 07:43:06, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 323, MSN: 12, Max X:-39, Max Y:0, Max Z:0, Start Speed:65, End Speed:11, Timer:2840
000: ? 2017/04/19 07:43:18, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (71), Strength:3, SSN: 323, MSN: 13, Max X:13, Max Y:-49, Max Z:0, Start Speed:24, End Speed:30, Timer:2320
000: ? 2017/04/19 07:43:22, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:3, SSN: 323, MSN: 14, Max X:37, Max Y:16, Max Z:0, Start Speed:30, End Speed:40, Timer:2761
000: ? 2017/04/19 07:44:26, (0x09)U2H.MANEUVER -  Braking into turn (37), Strength:3, SSN: 323, MSN: 15, Max X:-21, Max Y:-36, Max Z:0, Start Speed:27, End Speed:21, Timer:2839
000: ? 2017/04/19 07:44:31, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:3, SSN: 323, MSN: 16, Max X:43, Max Y:1, Max Z:0, Start Speed:21, End Speed:40, Timer:4080
000: ? 2017/04/19 07:45:30, (0x09)U2H.MANEUVER -  Accelerate while in turn (43), Strength:3, SSN: 323, MSN: 18, Max X:27, Max Y:-48, Max Z:0, Start Speed:25, End Speed:31, Timer:2640
000: ? 2017/04/19 07:46:19, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 323, MSN: 19, Max X:-39, Max Y:-10, Max Z:0, Start Speed:34, End Speed:27, Timer:1119
000: ? 2017/04/19 07:46:23, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:3, SSN: 323, MSN: 20, Max X:32, Max Y:5, Max Z:0, Start Speed:21, End Speed:37, Timer:1960
000: ? 2017/04/19 07:47:12, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 323, MSN: 21, Max X:-41, Max Y:2, Max Z:0, Start Speed:84, End Speed:65, Timer:1360
000: ? 2017/04/19 07:51:31, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 323, MSN: 22, Max X:-33, Max Y:-13, Max Z:0, Start Speed:40, End Speed:31, Timer:1880
000: ? 2017/04/19 07:52:56, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 323, MSN: 23, Max X:-23, Max Y:-8, Max Z:0, Start Speed:20, End Speed:12, Timer:1080
000: ? 2017/04/19 07:53:06, (0x09)U2H.MANEUVER -  Accelerate into turn (25), Strength:1, SSN: 323, MSN: 24, Max X:21, Max Y:-11, Max Z:0, Start Speed:7, End Speed:15, Timer:3159
000: ? 2017/04/19 07:57:54, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 323, MSN: 25, Valid GPS Samples:1744, Max Y:0, Avg. Voltage On:0, No Motion Timer:281, Distance: 224, Max Voltage:0
000: ? 2017/04/19 10:43:06, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 324, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/04/19 10:44:23, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (71), Strength:3, SSN: 324, MSN: 2, Max X:11, Max Y:-39, Max Z:0, Start Speed:15, End Speed:21, Timer:2440
000: ? 2017/04/19 10:45:07, (0x09)U2H.MANEUVER -  Braking while exiting turn (75), Strength:1, SSN: 324, MSN: 3, Max X:-9, Max Y:30, Max Z:0, Start Speed:24, End Speed:17, Timer:2324
000: ? 2017/04/19 10:47:35, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 324, MSN: 4, Valid GPS Samples:268, Max Y:0, Avg. Voltage On:0, No Motion Timer:42, Distance: 15, Max Voltage:0
000: ? 2017/04/19 12:26:21, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 325, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/04/19 12:27:40, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 325, MSN: 3, Max X:-32, Max Y:12, Max Z:0, Start Speed:25, End Speed:16, Timer:1239
000: ? 2017/04/19 12:28:31, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 325, MSN: 4, Max X:-26, Max Y:7, Max Z:0, Start Speed:19, End Speed:5, Timer:1280
000: ? 2017/04/19 12:29:02, (0x09)U2H.MANEUVER -  Braking into turn (37), Strength:1, SSN: 325, MSN: 5, Max X:-11, Max Y:-32, Max Z:0, Start Speed:33, End Speed:21, Timer:4277
000: ? 2017/04/19 12:29:49, (0x09)U2H.MANEUVER -  Accelerate while in turn (43), Strength:3, SSN: 325, MSN: 6, Max X:21, Max Y:-27, Max Z:0, Start Speed:9, End Speed:18, Timer:1481
000: ? 2017/04/19 12:30:19, (0x09)U2H.MANEUVER -  Turning (53), Strength:1, SSN: 325, MSN: 8, Max X:4, Max Y:22, Max Z:0, Start Speed:27, End Speed:29, Timer:1115
000: ? 2017/04/19 12:30:24, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 325, MSN: 9, Max X:-34, Max Y:0, Max Z:0, Start Speed:20, End Speed:5, Timer:1879
000: ? 2017/04/19 12:31:34, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 325, MSN: 10, Max X:-32, Max Y:8, Max Z:0, Start Speed:65, End Speed:38, Timer:3000
000: ? 2017/04/19 12:31:36, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 325, MSN: 11, Max X:-34, Max Y:6, Max Z:0, Start Speed:38, End Speed:15, Timer:1520
000: ? 2017/04/19 12:31:44, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (71), Strength:3, SSN: 325, MSN: 12, Max X:13, Max Y:-44, Max Z:0, Start Speed:20, End Speed:28, Timer:3880
000: ? 2017/04/19 12:32:28, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 325, MSN: 13, Max X:-32, Max Y:0, Max Z:0, Start Speed:64, End Speed:31, Timer:3079
000: ? 2017/04/19 12:32:31, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 325, MSN: 14, Max X:-32, Max Y:0, Max Z:0, Start Speed:31, End Speed:8, Timer:2080
